out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
루프트한자,14:50,14:10,"경유 2, 18시간 20분",오스트리아항공,23:40,08:10,"경유 1, 13시간 30분",성인/모든 결제수단,"1,727,500"
루프트한자,14:50,14:50,"경유 2, 19시간 00분",루프트한자,23:40,11:55,"경유 2, 17시간 15분",성인/하나카드,"1,730,900"
루프트한자,19:20,14:50,"경유 2, 38시간 30분",오스트리아항공,23:40,08:10,"경유 1, 13시간 30분",성인/모든 결제수단,"1,735,900"
루프트한자,08:05,14:10,"경유 1, 25시간 05분",스위스항공,12:45,23:10,"경유 1, 15시간 25분",성인/하나카드,"1,744,100"
루프트한자,15:30,14:10,"경유 1, 17시간 40분",루프트한자,23:00,11:55,"경유 1, 17시간 55분",성인/하나카드,"1,745,300"
핀에어,18:55,05:25,"경유 1, 29시간 30분",핀에어,07:15,09:45,"경유 1, 31시간 30분",성인/모든 결제수단,"1,750,300"
스위스항공,06:15,09:40,"경유 1, 22시간 25분",스위스항공,12:45,23:10,"경유 1, 15시간 25분",성인/모든 결제수단,"1,751,800"
오스트리아항공,08:55,14:50,"경유 1, 24시간 55분",루프트한자,23:00,10:00,"경유 1, 16시간 00분",성인/모든 결제수단,"1,753,600"
스위스항공,09:40,09:40,"경유 1, 19시간 00분",루프트한자,23:00,11:55,"경유 1, 17시간 55분",성인/모든 결제수단,"1,754,400"
루프트한자,19:20,14:50,"경유 2, 38시간 30분",루프트한자,23:40,11:55,"경유 2, 17시간 15분",성인/모든 결제수단,"1,759,200"
루프트한자,19:05,14:10,"경유 1, 14시간 05분",스위스항공,12:45,19:25,"경유 1, 35시간 40분",성인/모든 결제수단,"1,764,900"
스위스항공,15:05,09:40,"경유 1, 13시간 35분",스위스항공,12:45,19:25,"경유 1, 35시간 40분",성인/모든 결제수단,"1,767,300"
루프트한자,15:30,14:10,"경유 1, 17시간 40분",루프트한자,23:00,21:00,"경유 1, 27시간 00분",성인/하나카드,"1,768,000"
루프트한자,15:30,14:50,"경유 2, 18시간 20분",스위스항공,12:45,23:10,"경유 1, 15시간 25분",성인/하나카드,"1,770,200"
루프트한자,19:05,14:50,"경유 2, 14시간 45분",루프트한자,23:00,10:00,"경유 1, 16시간 00분",성인/하나카드,"1,771,400"
오만항공,09:40,18:00,"경유 2, 27시간 20분",오만항공,20:40,14:15,"경유 2, 22시간 35분",성인/모든 결제수단,"1,771,537"
루프트한자,19:05,14:10,"경유 1, 14시간 05분",루프트한자,23:40,10:00,"경유 2, 15시간 20분",성인/하나카드,"1,772,700"
오스트리아항공,08:55,14:50,"경유 1, 24시간 55분",루프트한자,23:00,21:00,"경유 1, 27시간 00분",성인/모든 결제수단,"1,776,300"
루프트한자,15:30,14:10,"경유 1, 17시간 40분",루프트한자,23:40,12:30,"경유 2, 17시간 50분",성인/하나카드,"1,776,900"
