out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
루프트한자,12:10,17:20,"경유 1, 05시간 10분",오스트리아항공,09:45,15:05,"경유 1, 05시간 20분",성인/모든 결제수단,"419,919"
에어프랑스,12:30,14:05,"직항, 01시간 35분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"420,284"
에어프랑스,18:30,20:05,"직항, 01시간 35분",에어프랑스,15:50,17:30,"직항, 01시간 40분",성인/모든 결제수단,"420,823"
에어프랑스,21:35,23:05,"직항, 01시간 30분",에어프랑스,11:15,12:50,"직항, 01시간 35분",성인/모든 결제수단,"420,823"
이지제트,12:25,13:55,"직항, 01시간 30분",이지제트,08:55,10:25,"직항, 01시간 30분",성인/모든 결제수단,"420,844"
이지제트,12:25,13:55,"직항, 01시간 30분",이지제트,09:55,11:25,"직항, 01시간 30분",성인/모든 결제수단,"420,844"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",스위스항공,09:25,14:15,"경유 1, 04시간 50분",성인/모든 결제수단,"422,885"
브뤼셀항공,09:55,15:40,"경유 1, 05시간 45분",스위스항공,19:10,22:55,"경유 1, 03시간 45분",성인/모든 결제수단,"424,673"
이지제트,12:40,14:15,"직항, 01시간 35분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"424,915"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",스위스항공,14:50,19:15,"경유 1, 04시간 25분",성인/모든 결제수단,"425,793"
이지제트,21:00,22:25,"직항, 01시간 25분",이지제트,21:00,22:30,"직항, 01시간 30분",성인/모든 결제수단,"425,838"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",브뤼셀항공,12:25,07:30,"경유 1, 19시간 05분",성인/모든 결제수단,"425,988"
이지제트,15:15,16:45,"직항, 01시간 30분",이지제트,19:30,21:00,"직항, 01시간 30분",성인/모든 결제수단,"427,265"
이지제트,16:45,18:15,"직항, 01시간 30분",에어프랑스,17:45,19:15,"직항, 01시간 30분",성인/모든 결제수단,"427,816"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",오스트리아항공,09:45,22:25,"경유 1, 12시간 40분",성인/모든 결제수단,"428,033"
브뤼셀항공,09:55,15:40,"경유 1, 05시간 45분",루프트한자,21:15,08:20,"경유 1, 11시간 05분",성인/모든 결제수단,"428,205"
브뤼셀항공,09:55,15:40,"경유 1, 05시간 45분",루프트한자,14:20,18:35,"경유 1, 04시간 15분",성인/모든 결제수단,"428,678"
루프트한자,18:10,23:15,"경유 1, 05시간 05분",스위스항공,19:10,22:55,"경유 1, 03시간 45분",성인/모든 결제수단,"428,977"
브뤼셀항공,09:55,15:40,"경유 1, 05시간 45분",오스트리아항공,09:45,15:05,"경유 1, 05시간 20분",성인/모든 결제수단,"429,169"
루프트한자,09:00,12:40,"경유 1, 03시간 40분",오스트리아항공,14:55,22:25,"경유 1, 07시간 30분",성인/모든 결제수단,"431,551"
이지제트,12:25,13:55,"직항, 01시간 30분",이지제트,15:30,17:00,"직항, 01시간 30분",성인/모든 결제수단,"433,686"
이지제트,15:15,16:45,"직항, 01시간 30분",이지제트,21:00,22:30,"직항, 01시간 30분",성인/모든 결제수단,"433,686"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",스위스항공,19:10,18:00,"경유 1, 22시간 50분",성인/모든 결제수단,"434,511"
이지제트,21:00,22:25,"직항, 01시간 25분",에어프랑스,17:45,19:15,"직항, 01시간 30분",성인/모든 결제수단,"435,793"
루프트한자,18:10,23:15,"경유 1, 05시간 05분",오스트리아항공,09:45,15:05,"경유 1, 05시간 20분",성인/모든 결제수단,"435,913"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",루프트한자,08:55,19:45,"경유 1, 10시간 50분",성인/모든 결제수단,"437,227"
이지제트,07:00,08:35,"직항, 01시간 35분",에어프랑스,12:30,14:05,"직항, 01시간 35분",성인/모든 결제수단,"437,243"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",루프트한자,06:00,11:20,"경유 1, 05시간 20분",성인/모든 결제수단,"437,366"
이지제트,16:45,18:15,"직항, 01시간 30분",에어프랑스,18:15,19:45,"직항, 01시간 30분",성인/모든 결제수단,"437,968"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",스위스항공,09:25,18:00,"경유 1, 08시간 35분",성인/모든 결제수단,"438,185"
에어프랑스,16:00,17:35,"직항, 01시간 35분",에어프랑스,12:30,14:05,"직항, 01시간 35분",성인/모든 결제수단,"438,214"
이지제트,08:30,09:55,"직항, 01시간 25분",이지제트,19:30,21:00,"직항, 01시간 30분",성인/모든 결제수단,"438,681"
에어프랑스,12:10,13:45,"직항, 01시간 35분",에어프랑스,15:50,17:30,"직항, 01시간 40분",성인/모든 결제수단,"440,607"
루프트한자,09:00,12:40,"경유 1, 03시간 40분",스위스항공,09:25,14:15,"경유 1, 04시간 50분",성인/모든 결제수단,"440,609"
에어프랑스,08:55,10:25,"직항, 01시간 30분",에어프랑스,15:50,17:30,"직항, 01시간 40분",성인/모든 결제수단,"441,115"
이지제트,18:50,20:25,"직항, 01시간 35분",이지제트,15:15,16:55,"직항, 01시간 40분",성인/모든 결제수단,"442,248"
이지제트,12:25,13:55,"직항, 01시간 30분",에어프랑스,12:45,14:15,"직항, 01시간 30분",성인/모든 결제수단,"442,319"
이지제트,16:45,18:15,"직항, 01시간 30분",에어프랑스,19:15,20:45,"직항, 01시간 30분",성인/모든 결제수단,"442,319"
이지제트,07:00,08:35,"직항, 01시간 35분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"443,044"
루프트한자,09:00,12:40,"경유 1, 03시간 40분",스위스항공,14:50,19:15,"경유 1, 04시간 25분",성인/모든 결제수단,"443,517"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",오스트리아항공,21:30,17:00,"경유 1, 19시간 30분",성인/모든 결제수단,"443,899"
에어프랑스,16:00,17:35,"직항, 01시간 35분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"444,016"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",브뤼셀항공,12:25,07:30,"경유 1, 19시간 05분",성인/모든 결제수단,"444,322"
루프트한자,12:10,17:20,"경유 1, 05시간 10분",오스트리아항공,14:55,22:25,"경유 1, 07시간 30분",성인/모든 결제수단,"444,636"
이지제트,08:30,09:55,"직항, 01시간 25분",이지제트,21:00,22:30,"직항, 01시간 30분",성인/모든 결제수단,"445,102"
이지제트,21:00,22:25,"직항, 01시간 25분",에어프랑스,18:15,19:45,"직항, 01시간 30분",성인/모든 결제수단,"445,944"
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,12:45,14:15,"직항, 01시간 30분",성인/모든 결제수단,"446,235"
루프트한자,09:55,22:30,"경유 1, 12시간 35분",브뤼셀항공,12:25,07:30,"경유 1, 19시간 05분",성인/모든 결제수단,"447,281"
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,14:45,16:15,"직항, 01시간 30분",성인/모든 결제수단,"447,685"
오스트리아항공,09:55,20:45,"경유 1, 10시간 50분",브뤼셀항공,12:25,07:30,"경유 1, 19시간 05분",성인/모든 결제수단,"448,180"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",루프트한자,21:15,08:20,"경유 1, 11시간 05분",성인/모든 결제수단,"448,923"
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,16:45,18:15,"직항, 01시간 30분",성인/모든 결제수단,"449,135"
에어프랑스,12:30,14:05,"직항, 01시간 35분",에어프랑스,14:35,16:10,"직항, 01시간 35분",성인/모든 결제수단,"449,309"
에어프랑스,12:30,14:05,"직항, 01시간 35분",에어프랑스,08:10,09:45,"직항, 01시간 35분",성인/모든 결제수단,"449,309"
에어프랑스,21:35,23:05,"직항, 01시간 30분",에어프랑스,12:30,14:05,"직항, 01시간 35분",성인/모든 결제수단,"449,817"
에어프랑스,18:30,20:05,"직항, 01시간 35분",에어프랑스,12:45,14:20,"직항, 01시간 35분",성인/모든 결제수단,"449,817"
오스트리아항공,09:55,20:45,"경유 1, 10시간 50분",오스트리아항공,09:45,15:05,"경유 1, 05시간 20분",성인/모든 결제수단,"450,196"
이지제트,21:00,22:25,"직항, 01시간 25분",에어프랑스,19:15,20:45,"직항, 01시간 30분",성인/모든 결제수단,"450,295"
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"450,585"
에어프랑스,12:30,14:05,"직항, 01시간 35분",에어프랑스,18:25,20:00,"직항, 01시간 35분",성인/모든 결제수단,"450,759"
에어프랑스,07:00,08:30,"직항, 01시간 30분",에어프랑스,06:50,08:35,"경유 1, 25시간 45분",성인/모든 결제수단,"451,000"
이지제트,18:50,20:25,"직항, 01시간 35분",이지제트,21:45,23:25,"직항, 01시간 40분",성인/모든 결제수단,"451,524"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",오스트리아항공,09:45,17:00,"경유 1, 07시간 15분",성인/모든 결제수단,"453,084"
루프트한자,12:10,17:20,"경유 1, 05시간 10분",스위스항공,09:25,14:15,"경유 1, 04시간 50분",성인/모든 결제수단,"453,694"
루프트한자,10:35,18:15,"경유 1, 07시간 40분",루프트한자,13:30,19:45,"경유 1, 06시간 15분",성인/모든 결제수단,"454,496"
이지제트,12:25,13:55,"직항, 01시간 30분",이지제트,11:00,12:30,"직항, 01시간 30분",성인/모든 결제수단,"455,091"
루프트한자,12:10,17:20,"경유 1, 05시간 10분",스위스항공,14:50,19:15,"경유 1, 04시간 25분",성인/모든 결제수단,"455,148"
이지제트,08:30,09:55,"직항, 01시간 25분",에어프랑스,17:45,19:15,"직항, 01시간 30분",성인/모든 결제수단,"455,371"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,15:50,17:30,"직항, 01시간 40분",성인/모든 결제수단,"455,618"
이지제트,16:45,18:15,"직항, 01시간 30분",이지제트,08:55,10:25,"직항, 01시간 30분",성인/모든 결제수단,"456,518"
이지제트,16:45,18:15,"직항, 01시간 30분",이지제트,09:55,11:25,"직항, 01시간 30분",성인/모든 결제수단,"456,518"
