out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",에어프랑스,08:55,14:30,"경유 1, 04시간 35분",성인/모든 결제수단,"493,300"
에어프랑스,18:40,07:55,"경유 1, 14시간 15분",에어프랑스,08:55,19:15,"경유 1, 09시간 20분",성인/모든 결제수단,"493,700"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,07:20,09:40,"직항, 01시간 20분",성인/모든 결제수단,"494,900"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",에어프랑스,08:55,16:20,"경유 1, 06시간 25분",성인/모든 결제수단,"495,600"
영국항공,19:10,19:25,"직항, 01시간 15분",영국항공,08:45,11:05,"직항, 01시간 20분",성인/모든 결제수단,"496,400"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",에어프랑스,09:00,11:20,"직항, 01시간 20분",성인/모든 결제수단,"496,600"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",스칸디나비아항공사,06:40,13:40,"경유 1, 06시간 00분",성인/모든 결제수단,"501,900"
알리탈리아항공,16:50,13:35,"경유 1, 21시간 45분",알리탈리아항공,18:55,16:00,"경유 1, 20시간 05분",성인/모든 결제수단,"502,200"
브뤼셀항공,09:55,20:55,"경유 1, 12시간 00분",브뤼셀항공,11:05,09:00,"경유 1, 20시간 55분",성인/모든 결제수단,"508,827"
에어프랑스,18:15,18:35,"직항, 01시간 20분",영국항공,15:10,17:30,"직항, 01시간 20분",성인/모든 결제수단,"510,700"
에어프랑스,21:00,21:25,"직항, 01시간 25분",영국항공,15:10,17:30,"직항, 01시간 20분",성인/모든 결제수단,"510,700"
알리탈리아항공,06:10,11:00,"경유 1, 05시간 50분",알리탈리아항공,16:45,16:00,"경유 1, 22시간 15분",성인/모든 결제수단,"512,300"
에어프랑스,18:15,18:35,"직항, 01시간 20분",KLM네덜란드항공,20:55,09:25,"경유 1, 11시간 30분",성인/모든 결제수단,"512,600"
에어프랑스,18:15,18:35,"직항, 01시간 20분",에어프랑스,08:55,14:30,"경유 1, 04시간 35분",성인/모든 결제수단,"514,200"
에어프랑스,18:15,18:35,"직항, 01시간 20분",에어프랑스,08:55,16:20,"경유 1, 06시간 25분",성인/모든 결제수단,"516,100"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"518,000"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/모든 결제수단,"521,000"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"521,200"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",에어프랑스,08:55,17:30,"경유 1, 07시간 35분",성인/모든 결제수단,"523,000"
알리탈리아항공,16:50,13:35,"경유 1, 21시간 45분",알리탈리아항공,16:45,16:00,"경유 1, 22시간 15분",성인/모든 결제수단,"524,100"
루프트한자,14:25,19:40,"경유 1, 06시간 15분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/모든 결제수단,"526,000"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,11:55,14:15,"직항, 01시간 20분",성인/모든 결제수단,"527,000"
에어프랑스,18:15,18:35,"직항, 01시간 20분",영국항공,07:20,09:40,"직항, 01시간 20분",성인/모든 결제수단,"530,800"
에어프랑스,21:00,21:25,"직항, 01시간 25분",영국항공,07:20,09:40,"직항, 01시간 20분",성인/모든 결제수단,"530,800"
루프트한자,14:25,20:45,"경유 1, 07시간 20분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/모든 결제수단,"531,000"
에어프랑스,12:05,07:55,"경유 1, 20시간 50분",에어프랑스,08:55,18:15,"경유 1, 08시간 20분",성인/모든 결제수단,"535,700"
오스트리아항공,20:15,08:20,"경유 1, 13시간 05분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/KB국민카드(이용실적 충족시),"537,400"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",에어프랑스,08:55,14:30,"경유 1, 04시간 35분",성인/모든 결제수단,"537,600"
