out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
베트남항공,18:05,07:00,"경유 1, 19시간 55분",핀에어,07:20,11:20,"경유 1, 21시간 00분",성인/KB국민카드,"1,570,100"
루프트한자,12:25,23:30,"경유 2, 18시간 05분",루프트한자,11:30,09:55,"경유 1, 15시간 25분",성인/삼성 iD NOMAD 카드,"1,571,900"
KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",에어프랑스,21:00,15:55,"직항, 11시간 55분",성인/모든 결제수단,"1,573,500"
싱가포르항공,16:45,07:35,"경유 1, 45시간 50분",싱가포르항공,11:15,15:35,"경유 1, 45시간 20분",성인/모든 결제수단,"1,573,900"
에티하드항공,00:55,14:20,"경유 1, 20시간 25분",에티하드항공,10:20,11:40,"경유 1, 18시간 20분",성인/롯데 Trip to 로카 카드,"1,574,000"
KLM네덜란드항공,23:05,12:55,"경유 1, 20시간 50분",KLM네덜란드항공,17:50,16:25,"경유 1, 15시간 35분",성인/KB국민카드(이용실적 충족시),"1,574,300"
KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",KLM네덜란드항공,11:45,16:25,"경유 1, 21시간 40분",성인/KB국민카드(이용실적 충족시),"1,575,700"
중국동방항공,18:25,06:30,"경유 1, 19시간 05분",핀에어,18:55,11:20,"경유 1, 33시간 25분",성인/모든 결제수단,"1,577,200"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",에티하드항공,10:20,11:40,"경유 1, 18시간 20분",성인/모든 결제수단,"1,580,100"
루프트한자,11:40,09:50,"경유 2, 29시간 10분",루프트한자,11:30,09:55,"경유 1, 15시간 25분",성인/삼성 iD NOMAD 카드,"1,580,900"
에미레이트항공,23:55,13:30,"경유 1, 20시간 35분",에티하드항공,10:20,22:40,"경유 1, 29시간 20분",성인/모든 결제수단,"1,582,100"
루프트한자,11:40,09:50,"경유 2, 29시간 10분",루프트한자,18:00,09:55,"경유 1, 32시간 55분",성인/삼성 iD NOMAD 카드,"1,582,500"
