out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
부엘링항공,16:20,23:35,"경유 1, 07시간 15분",부엘링항공,09:50,18:55,"경유 1, 09시간 05분",성인/모든 결제수단,"644,900"
KLM네덜란드항공,14:30,16:35,"직항, 02시간 05분",에어프랑스,20:15,10:40,"경유 1, 14시간 25분",성인/모든 결제수단,"645,100"
부엘링항공,10:30,17:10,"경유 1, 06시간 40분",부엘링항공,13:50,21:55,"경유 1, 08시간 05분",성인/모든 결제수단,"646,500"
부엘링항공,13:20,21:20,"경유 1, 08시간 00분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"648,000"
부엘링항공,10:30,17:10,"경유 1, 06시간 40분",부엘링항공,09:50,18:55,"경유 1, 09시간 05분",성인/모든 결제수단,"649,600"
에게안항공,12:05,21:20,"경유 1, 09시간 15분",KLM네덜란드항공,12:40,15:10,"직항, 02시간 30분",성인/모든 결제수단,"650,500"
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,09:50,15:35,"경유 1, 05시간 45분",성인/모든 결제수단,"651,100"
스위스항공,09:50,14:15,"경유 1, 04시간 25분",루프트한자,07:00,13:50,"경유 1, 06시간 50분",성인/모든 결제수단,"651,768"
부엘링항공,18:25,23:35,"경유 1, 05시간 10분",부엘링항공,09:50,15:35,"경유 1, 05시간 45분",성인/모든 결제수단,"652,700"
부엘링항공,16:20,23:35,"경유 1, 07시간 15분",부엘링항공,09:50,17:40,"경유 1, 07시간 50분",성인/모든 결제수단,"655,700"
에어프랑스,14:35,19:15,"경유 1, 04시간 40분",에어프랑스,17:10,21:25,"경유 1, 04시간 15분",성인/KB국민카드(이용실적 충족시),"657,500"
KLM네덜란드항공,14:30,16:35,"직항, 02시간 05분",에어프랑스,12:20,17:45,"경유 1, 05시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"658,000"
부엘링항공,13:20,21:20,"경유 1, 08시간 00분",부엘링항공,13:50,20:45,"경유 1, 06시간 55분",성인/모든 결제수단,"658,800"
에어프랑스,14:35,19:15,"경유 1, 04시간 40분",에어프랑스,20:15,08:35,"경유 1, 12시간 20분",성인/모든 결제수단,"659,900"
부엘링항공,10:30,17:10,"경유 1, 06시간 40분",부엘링항공,09:50,17:40,"경유 1, 07시간 50분",성인/모든 결제수단,"660,300"
부엘링항공,16:20,21:20,"경유 1, 05시간 00분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"663,400"
오스트리아항공,17:40,08:10,"경유 1, 14시간 30분",KLM네덜란드항공,06:30,08:50,"직항, 02시간 20분",성인/모든 결제수단,"663,900"
루프트한자,11:15,18:15,"경유 1, 07시간 00분",루프트한자,15:50,20:25,"경유 1, 04시간 35분",성인/모든 결제수단,"665,000"
에어프랑스,10:35,17:30,"경유 1, 06시간 55분",에어프랑스,12:20,19:15,"경유 1, 06시간 55분",성인/모든 결제수단,"665,700"
에어프랑스,10:35,17:30,"경유 1, 06시간 55분",에어프랑스,17:10,21:25,"경유 1, 04시간 15분",성인/모든 결제수단,"667,200"
루프트한자,17:05,21:00,"경유 1, 03시간 55분",스위스항공,09:40,14:10,"경유 1, 04시간 30분",성인/모든 결제수단,"668,038"
에어프랑스,11:35,16:10,"경유 1, 04시간 35분",에어프랑스,06:00,10:40,"경유 1, 04시간 40분",성인/KB국민카드(이용실적 충족시),"668,200"
루프트한자,08:45,14:40,"경유 1, 05시간 55분",루프트한자,10:50,15:00,"경유 1, 04시간 10분",성인/KB국민카드(이용실적 충족시),"668,300"
루프트한자,15:40,21:00,"경유 1, 05시간 20분",루프트한자,10:05,17:35,"경유 1, 07시간 30분",성인/KB국민카드(이용실적 충족시),"669,100"
부엘링항공,10:30,17:10,"경유 1, 06시간 40분",부엘링항공,15:55,21:55,"경유 1, 06시간 00분",성인/모든 결제수단,"669,600"
