out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어캐나다,09:00,17:30,"경유 1, 19시간 30분",에어캐나다,20:10,22:46,"경유 1, 16시간 36분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,563,800"
"유나이티드항공, 제주항공",11:45,20:00,"경유 1, 19시간 15분",에어프레미아,21:30,21:30,"직항, 14시간 00분",성인/모든 결제수단,"2,568,800"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/모든 결제수단,"2,568,900"
터키항공,19:25,08:45,"경유 1, 24시간 20분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/모든 결제수단,"2,570,800"
캐세이퍼시픽항공,14:55,19:15,"경유 1, 39시간 20분",캐세이퍼시픽항공,10:10,19:05,"경유 1, 22시간 55분",성인/모든 결제수단,"2,577,300"
캐세이퍼시픽항공,14:55,14:10,"경유 1, 34시간 15분",중화항공,12:25,19:20,"경유 1, 20시간 55분",성인/모든 결제수단,"2,579,500"
에어프레미아,01:00,04:55,"직항, 14시간 55분",대한항공,17:40,22:55,"경유 1, 19시간 15분",성인/모든 결제수단,"2,579,800"
에어프랑스,17:30,08:40,"경유 1, 26시간 10분",에어프랑스,11:45,22:45,"경유 1, 25시간 00분",성인/모든 결제수단,"2,583,000"
대한항공,17:29,14:25,"경유 1, 31시간 56분",싱가포르항공,16:35,11:15,"경유 2, 32시간 40분",성인/모든 결제수단,"2,591,000"
하와이안항공,10:00,19:00,"경유 1, 44시간 00분",하와이안항공,21:45,09:47,"경유 2, 26시간 02분",성인/하나카드,"2,592,400"
델타항공,06:00,17:20,"경유 1, 22시간 20분",델타항공,09:35,11:46,"경유 1, 16시간 11분",성인/모든 결제수단,"2,593,600"
캐세이퍼시픽항공,14:55,21:15,"경유 1, 41시간 20분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/모든 결제수단,"2,594,400"
대한항공,20:15,04:30,"경유 1, 19시간 15분",대한항공,10:00,10:00,"직항, 14시간 00분",성인/모든 결제수단,"2,594,900"
중화항공,01:20,11:10,"경유 1, 20시간 50분",터키항공,00:15,12:20,"경유 1, 25시간 05분",성인/모든 결제수단,"2,595,100"
에어프랑스,22:30,08:40,"경유 1, 21시간 10분",에어프랑스,14:00,10:40,"경유 1, 34시간 40분",성인/모든 결제수단,"2,598,400"
델타항공,07:30,15:20,"경유 1, 18시간 50분",델타항공,09:35,11:46,"경유 1, 16시간 11분",성인/모든 결제수단,"2,598,600"
대한항공,09:40,17:20,"경유 1, 18시간 40분",대한항공,09:35,12:03,"경유 1, 16시간 28분",성인/모든 결제수단,"2,598,800"
"대한항공, 델타항공",00:50,04:45,"직항, 14시간 55분","대한항공, 델타항공",10:15,13:48,"경유 1, 17시간 33분",성인/모든 결제수단,"2,601,200"
캐세이퍼시픽항공,10:00,21:15,"경유 1, 22시간 15분",싱가포르항공,16:35,11:15,"경유 2, 32시간 40분",성인/모든 결제수단,"2,602,300"
대한항공,00:50,04:45,"직항, 14시간 55분",대한항공,09:30,14:47,"경유 1, 19시간 17분",성인/모든 결제수단,"2,602,500"
대한항공,09:55,17:20,"경유 1, 18시간 25분",대한항공,18:30,23:40,"경유 1, 19시간 10분",성인/모든 결제수단,"2,603,800"
"유나이티드항공, 아시아나항공",06:00,15:00,"경유 1, 20시간 00분","유나이티드항공, 아시아나항공",21:10,17:15,"경유 1, 34시간 05분",성인/모든 결제수단,"2,609,300"
