out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
루프트한자,14:30,09:55,"경유 2, 36시간 25분",루프트한자,11:40,13:40,"경유 2, 33시간 00분",성인/모든 결제수단,"2,099,900"
대한항공,07:15,16:10,"경유 1, 25시간 55분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"2,100,800"
터키항공,19:50,08:45,"경유 1, 29시간 55분",터키항공,23:20,09:35,"경유 1, 17시간 15분",성인/KB국민카드(이용실적 충족시),"2,102,700"
터키항공,19:50,08:45,"경유 1, 29시간 55분",캐세이퍼시픽항공,20:15,07:35,"경유 1, 18시간 20분",성인/모든 결제수단,"2,102,800"
카타르항공,22:25,17:35,"경유 1, 36시간 10분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"2,103,400"
루프트한자,14:25,09:55,"경유 1, 36시간 30분",루프트한자,12:25,08:35,"경유 1, 27시간 10분",성인/모든 결제수단,"2,106,800"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",KLM네덜란드항공,23:05,09:25,"경유 1, 17시간 20분",성인/모든 결제수단,"2,108,700"
중국국제항공,12:30,13:50,"경유 1, 18시간 20분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"2,109,600"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",LOT폴란드항공,11:20,22:45,"경유 1, 18시간 25분",성인/모든 결제수단,"2,112,600"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",성인/모든 결제수단,"2,115,200"
에티하드항공,10:20,11:40,"경유 1, 18시간 20분",에티오피아항공,00:55,06:45,"경유 1, 36시간 50분",성인/모든 결제수단,"2,115,600"
"에어프랑스, 대한항공",21:00,16:15,"경유 1, 36시간 15분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"2,116,100"
중국남방항공,12:25,13:55,"경유 1, 18시간 30분",중국남방항공,16:45,06:50,"경유 1, 21시간 05분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,121,500"
터키항공,19:50,08:45,"경유 1, 29시간 55분",아시아나항공,10:45,18:05,"직항, 14시간 20분",성인/모든 결제수단,"2,121,700"
대한항공,07:15,16:10,"경유 1, 25시간 55분",에미레이트항공,23:55,13:30,"경유 1, 20시간 35분",성인/모든 결제수단,"2,122,800"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",루프트한자,12:25,22:55,"경유 1, 17시간 30분",성인/모든 결제수단,"2,124,400"
에미레이트항공,21:55,17:00,"경유 1, 36시간 05분",에미레이트항공,23:05,13:30,"경유 1, 21시간 25분",성인/KB국민카드(이용실적 충족시),"2,125,300"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",싱가포르항공,16:45,07:35,"경유 1, 21시간 50분",성인/모든 결제수단,"2,129,400"
"영국항공, 대한항공",22:00,16:15,"경유 1, 35시간 15분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"2,130,300"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분","아시아나항공, 에어프랑스",09:45,21:20,"경유 1, 18시간 35분",성인/모든 결제수단,"2,132,100"
터키항공,19:50,08:45,"경유 1, 29시간 55분",KLM네덜란드항공,23:05,09:25,"경유 1, 17시간 20분",성인/모든 결제수단,"2,132,800"
대한항공,07:15,16:10,"경유 1, 25시간 55분",LOT폴란드항공,11:20,09:50,"경유 1, 29시간 30분",성인/모든 결제수단,"2,133,500"
터키항공,19:50,08:45,"경유 1, 29시간 55분",LOT폴란드항공,11:20,22:45,"경유 1, 18시간 25분",성인/모든 결제수단,"2,136,700"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",중국동방항공,16:20,06:30,"경유 1, 21시간 10분",성인/모든 결제수단,"2,138,300"
터키항공,19:50,08:45,"경유 1, 29시간 55분",KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",성인/모든 결제수단,"2,139,300"
터키항공,19:50,08:45,"경유 1, 29시간 55분",터키항공,23:20,12:40,"경유 1, 20시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,148,000"
대한항공,07:15,16:10,"경유 1, 25시간 55분",대한항공,10:50,18:00,"직항, 14시간 10분",성인/모든 결제수단,"2,148,700"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",타이항공,17:30,07:10,"경유 1, 20시간 40분",성인/모든 결제수단,"2,149,500"
