out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어부산,12:40,15:00,"직항, 02시간 20분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/삼성카드,"308,270"
대한항공,19:05,21:05,"직항, 02시간 00분",대한항공,10:40,12:35,"직항, 01시간 55분",성인/KB국민카드(이용실적 충족시),"308,800"
진에어,13:25,15:15,"직항, 01시간 50분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/삼성 iD NOMAD 카드,"308,950"
아시아나항공,19:20,21:05,"직항, 01시간 45분",진에어,13:10,15:00,"직항, 01시간 50분",성인/신한카드,"309,400"
아시아나항공,19:20,21:05,"직항, 01시간 45분",진에어,10:40,12:35,"직항, 01시간 55분",성인/신한카드,"309,400"
진에어,14:40,16:30,"직항, 01시간 50분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/삼성 iD NOMAD 카드,"309,570"
진에어,14:40,16:30,"직항, 01시간 50분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/삼성 iD NOMAD 카드,"309,570"
에어부산,12:40,15:00,"직항, 02시간 20분",진에어,13:10,15:00,"직항, 01시간 50분",성인/롯데카드,"309,700"
에어부산,12:40,15:00,"직항, 02시간 20분",진에어,10:40,12:35,"직항, 01시간 55분",성인/롯데카드,"309,700"
아시아나항공,19:20,21:05,"직항, 01시간 45분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/모든 결제수단,"310,500"
이스타항공,15:15,17:00,"직항, 01시간 45분",진에어,16:15,18:05,"직항, 01시간 50분",성인/삼성카드,"310,600"
티웨이항공,12:05,14:00,"직항, 01시간 55분",에어부산,12:50,14:50,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"311,300"
에어부산,12:40,15:00,"직항, 02시간 20분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/롯데카드,"312,360"
에어부산,12:40,15:00,"직항, 02시간 20분",제주항공,16:20,18:20,"직항, 02시간 00분",성인/롯데카드,"312,360"
진에어,14:40,16:30,"직항, 01시간 50분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"313,860"
진에어,14:40,16:30,"직항, 01시간 50분",제주항공,16:20,18:20,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"313,860"
아시아나항공,14:05,15:50,"직항, 01시간 45분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/신한카드,"314,100"
에어부산,15:55,17:45,"직항, 01시간 50분",진에어,16:15,18:05,"직항, 01시간 50분",성인/롯데카드,"315,700"
제주항공,17:00,18:50,"직항, 01시간 50분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/KB국민카드,"315,800"
