out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
KLM네덜란드항공,19:20,08:40,"경유 2, 30시간 20분",KLM네덜란드항공,11:50,21:45,"경유 1, 16시간 55분",성인/KB국민카드(이용실적 충족시),"1,459,000"
KLM네덜란드항공,19:20,16:40,"경유 1, 14시간 20분",KLM네덜란드항공,23:05,09:35,"경유 1, 17시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,460,300"
중국국제항공,14:15,12:55,"경유 1, 15시간 40분",중국국제항공,20:00,06:20,"경유 1, 17시간 20분",성인/모든 결제수단,"1,460,400"
KLM네덜란드항공,19:20,16:40,"경유 1, 14시간 20분",에어프랑스,10:50,19:15,"경유 1, 39시간 25분",성인/모든 결제수단,"1,461,300"
중국국제항공,13:55,11:35,"경유 1, 14시간 40분",중국국제항공,20:00,06:20,"경유 1, 17시간 20분",성인/모든 결제수단,"1,461,800"
"루프트한자, 아시아나항공",12:15,09:55,"경유 1, 14시간 40분","루프트한자, 아시아나항공",08:20,19:00,"경유 1, 17시간 40분",성인/모든 결제수단,"1,465,200"
루프트한자,21:15,09:55,"경유 1, 29시간 40분",스위스항공,09:55,20:10,"경유 1, 17시간 15분",성인/모든 결제수단,"1,465,300"
에어프랑스,07:05,08:40,"경유 1, 18시간 35분",에어프랑스,10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,466,100"
"중국동방항공, 상하이항공",14:30,11:55,"경유 1, 14시간 25분","중국동방항공, 상하이항공",18:25,06:05,"경유 1, 18시간 40분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,467,500"
터키항공,18:45,09:20,"경유 1, 31시간 35분",터키항공,10:30,10:15,"경유 1, 30시간 45분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,469,600"
"루프트한자, 아시아나항공",09:15,09:55,"경유 1, 17시간 40분","루프트한자, 아시아나항공",21:10,17:30,"경유 1, 27시간 20분",성인/모든 결제수단,"1,470,800"
"루프트한자, 아시아나항공",12:15,09:55,"경유 1, 14시간 40분","루프트한자, 아시아나항공",21:10,19:05,"경유 1, 28시간 55분",성인/모든 결제수단,"1,472,300"
LOT폴란드항공,19:50,09:30,"경유 2, 30시간 40분",LOT폴란드항공,08:15,22:40,"경유 2, 21시간 25분",성인/모든 결제수단,"1,474,500"
중국국제항공,20:00,16:35,"경유 1, 13시간 35분",중국국제항공,14:40,18:00,"경유 1, 34시간 20분",성인/모든 결제수단,"1,476,900"
"LOT폴란드항공, 루프트한자",10:25,09:30,"경유 1, 16시간 05분","LOT폴란드항공, 루프트한자",11:20,08:15,"경유 1, 27시간 55분",성인/신한카드,"1,477,500"
루프트한자,20:15,09:55,"경유 1, 30시간 40분",스위스항공,09:55,21:00,"경유 1, 18시간 05분",성인/모든 결제수단,"1,480,000"
에어프랑스,19:55,08:40,"경유 1, 29시간 45분",에어프랑스,11:10,22:05,"경유 1, 17시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,488,200"
중국국제항공,14:15,12:55,"경유 1, 15시간 40분",중국국제항공,13:05,19:00,"경유 1, 36시간 55분",성인/모든 결제수단,"1,490,900"
KLM네덜란드항공,19:20,16:25,"경유 1, 14시간 05분",KLM네덜란드항공,11:50,21:45,"경유 1, 16시간 55분",성인/KB국민카드(이용실적 충족시),"1,491,000"
중국국제항공,13:55,11:35,"경유 1, 14시간 40분",중국국제항공,08:20,18:00,"경유 1, 16시간 40분",성인/모든 결제수단,"1,494,500"
LOT폴란드항공,19:50,09:30,"경유 2, 30시간 40분",LOT폴란드항공,11:20,09:40,"경유 1, 29시간 20분",성인/모든 결제수단,"1,509,000"
루프트한자,09:15,09:55,"경유 1, 17시간 40분",루프트한자,11:40,20:00,"경유 1, 15시간 20분",성인/모든 결제수단,"1,510,043"
루프트한자,12:15,09:55,"경유 1, 14시간 40분",스위스항공,09:55,21:00,"경유 1, 18시간 05분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,511,400"
"루프트한자, 중국동방항공",22:10,11:55,"경유 2, 30시간 45분","루프트한자, 중국동방항공",18:25,06:05,"경유 1, 18시간 40분",성인/모든 결제수단,"1,512,896"
중국동방항공,14:30,11:55,"경유 1, 14시간 25분",베트남항공,18:05,06:00,"경유 1, 18시간 55분",성인/모든 결제수단,"1,514,400"
캐세이퍼시픽항공,13:45,14:10,"경유 1, 17시간 25분",캐세이퍼시픽항공,15:10,07:15,"경유 1, 23시간 05분",성인/KB국민카드(이용실적 충족시),"1,514,800"
터키항공,15:05,09:20,"경유 1, 35시간 15분",터키항공,10:30,13:40,"경유 1, 34시간 10분",성인/모든 결제수단,"1,517,200"
루프트한자,13:15,09:55,"경유 1, 13시간 40분",루프트한자,12:25,18:40,"직항, 13시간 15분",성인/모든 결제수단,"1,518,456"
LOT폴란드항공,07:20,06:20,"경유 1, 16시간 00분",베트남항공,18:05,06:00,"경유 1, 18시간 55분",성인/모든 결제수단,"1,520,000"
터키항공,15:05,09:20,"경유 1, 35시간 15분",터키항공,10:30,10:15,"경유 1, 30시간 45분",성인/모든 결제수단,"1,521,700"
중국국제항공,13:55,14:15,"경유 1, 17시간 20분",KLM네덜란드항공,23:05,17:45,"경유 1, 25시간 40분",성인/모든 결제수단,"1,521,896"
에미레이트항공,22:20,21:05,"경유 1, 15시간 45분",에미레이트항공,23:55,13:15,"경유 1, 20시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,522,300"
"루프트한자, 아시아나항공",13:15,09:55,"경유 1, 13시간 40분","루프트한자, 아시아나항공",08:20,19:00,"경유 1, 17시간 40분",성인/모든 결제수단,"1,523,400"
KLM네덜란드항공,19:20,16:40,"경유 1, 14시간 20분",에어프랑스,10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,523,900"
루프트한자,13:15,09:55,"경유 1, 13시간 40분",스위스항공,09:55,19:05,"경유 1, 16시간 10분",성인/모든 결제수단,"1,526,765"
루프트한자,08:15,09:55,"경유 1, 18시간 40분",루프트한자,11:40,20:00,"경유 1, 15시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,528,500"
에미레이트항공,22:20,21:05,"경유 1, 15시간 45분",에미레이트항공,23:55,08:50,"경유 1, 39시간 55분",성인/삼성카드,"1,529,500"
터키항공,18:45,09:20,"경유 1, 31시간 35분",터키항공,10:25,21:00,"경유 1, 17시간 35분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,529,900"
에티하드항공,21:50,22:40,"경유 1, 17시간 50분",베트남항공,18:05,06:00,"경유 1, 18시간 55분",성인/모든 결제수단,"1,530,200"
에어프랑스,19:55,08:40,"경유 1, 29시간 45분",에어프랑스,23:05,19:15,"경유 2, 27시간 10분",성인/모든 결제수단,"1,531,300"
"루프트한자, 아시아나항공",12:15,09:55,"경유 1, 14시간 40분","루프트한자, 아시아나항공",21:10,17:30,"경유 1, 27시간 20분",성인/모든 결제수단,"1,531,500"
중국동방항공,14:30,11:55,"경유 1, 14시간 25분",중국남방항공,16:45,06:10,"경유 1, 20시간 25분",성인/모든 결제수단,"1,532,900"
